,date,states,outcomes,cases_total,cases_percent,cases_increase,cases_7d_change,testing_total,testing_percent,testing_increase,testing_7d_change
239,2020-07-11,56,"{'hospitalized': {'currently': {'value': 51982, 'calculated': {'population_percent': 0.0157, 'change_from_prior_day': 258, 'seven_day_change_percent': 35.8, 'seven_day_average': 44535}}, 'in_icu': {'currently': {'value': 5939, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 40, 'seven_day_change_percent': 5.4, 'seven_day_average': 5817}}}, 'on_ventilator': {'currently': {'value': 2169, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': -23, 'seven_day_change_percent': 9.4, 'seven_day_average': 2135}}}}, 'death': {'total': {'value': 127177, 'calculated': {'population_percent': 0.0384, 'change_from_prior_day': 755, 'seven_day_change_percent': 3.8, 'seven_day_average': 124794}}}}",3225465.0,0.9751,62569.0,13.7,43341062,13.1022,836027.0,14.2
240,2020-07-10,56,"{'hospitalized': {'currently': {'value': 51724, 'calculated': {'population_percent': 0.0156, 'change_from_prior_day': 7673, 'seven_day_change_percent': 36.4, 'seven_day_average': 42578}}, 'in_icu': {'currently': {'value': 5899, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 56, 'seven_day_change_percent': 5.4, 'seven_day_average': 5774}}}, 'on_ventilator': {'currently': {'value': 2192, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 63, 'seven_day_change_percent': 7, 'seven_day_average': 2108}}}}, 'death': {'total': {'value': 126422, 'calculated': {'population_percent': 0.0382, 'change_from_prior_day': 839, 'seven_day_change_percent': 3.4, 'seven_day_average': 124133}}}}",3162896.0,0.9562,67111.0,13.7,42505035,12.8494,912598.0,14.1
241,2020-07-09,56,"{'hospitalized': {'currently': {'value': 44051, 'calculated': {'population_percent': 0.0133, 'change_from_prior_day': 844, 'seven_day_change_percent': 17, 'seven_day_average': 40607}}, 'in_icu': {'currently': {'value': 5843, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': -29, 'seven_day_change_percent': 3.7, 'seven_day_average': 5731}}}, 'on_ventilator': {'currently': {'value': 2129, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -38, 'seven_day_change_percent': 1.2, 'seven_day_average': 2088}}}}, 'death': {'total': {'value': 125583, 'calculated': {'population_percent': 0.038, 'change_from_prior_day': 863, 'seven_day_change_percent': 3.2, 'seven_day_average': 123538}}}}",3095785.0,0.9359,59062.0,13.5,41592437,12.5736,846616.0,14.1
242,2020-07-08,56,"{'hospitalized': {'currently': {'value': 43207, 'calculated': {'population_percent': 0.0131, 'change_from_prior_day': 1258, 'seven_day_change_percent': 18.3, 'seven_day_average': 39692}}, 'in_icu': {'currently': {'value': 5872, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 34, 'seven_day_change_percent': 6.9, 'seven_day_average': 5701}}}, 'on_ventilator': {'currently': {'value': 2167, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 65, 'seven_day_change_percent': 3.2, 'seven_day_average': 2084}}}}, 'death': {'total': {'value': 124720, 'calculated': {'population_percent': 0.0377, 'change_from_prior_day': 819, 'seven_day_change_percent': 3.1, 'seven_day_average': 122976}}}}",3036723.0,0.918,62813.0,13.6,40745821,12.3176,780578.0,14.2
243,2020-07-07,56,"{'hospitalized': {'currently': {'value': 41949, 'calculated': {'population_percent': 0.0127, 'change_from_prior_day': 1989, 'seven_day_change_percent': 18.7, 'seven_day_average': 38737}}, 'in_icu': {'currently': {'value': 5838, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 160, 'seven_day_change_percent': 7.6, 'seven_day_average': 5647}}}, 'on_ventilator': {'currently': {'value': 2102, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -2, 'seven_day_change_percent': 2.8, 'seven_day_average': 2074}}}}, 'death': {'total': {'value': 123901, 'calculated': {'population_percent': 0.0375, 'change_from_prior_day': 905, 'seven_day_change_percent': 3, 'seven_day_average': 122438}}}}",2973910.0,0.899,50990.0,13.4,39965243,12.0817,742033.0,14.3
244,2020-07-06,56,"{'hospitalized': {'currently': {'value': 39960, 'calculated': {'population_percent': 0.0121, 'change_from_prior_day': 1088, 'seven_day_change_percent': 18.4, 'seven_day_average': 37793}}, 'in_icu': {'currently': {'value': 5678, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 25, 'seven_day_change_percent': 5.4, 'seven_day_average': 5588}}}, 'on_ventilator': {'currently': {'value': 2104, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': 24, 'seven_day_change_percent': 4.1, 'seven_day_average': 2066}}}}, 'death': {'total': {'value': 122996, 'calculated': {'population_percent': 0.0372, 'change_from_prior_day': 237, 'seven_day_change_percent': 2.8, 'seven_day_average': 121917}}}}",2922920.0,0.8836,40925.0,13.5,39223210,11.8573,650829.0,14.5
245,2020-07-05,56,"{'hospitalized': {'currently': {'value': 38872, 'calculated': {'population_percent': 0.0118, 'change_from_prior_day': 591, 'seven_day_change_percent': 19.3, 'seven_day_average': 36904}}, 'in_icu': {'currently': {'value': 5653, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 20, 'seven_day_change_percent': 7.6, 'seven_day_average': 5547}}}, 'on_ventilator': {'currently': {'value': 2080, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': 98, 'seven_day_change_percent': 0.1, 'seven_day_average': 2054}}}}, 'death': {'total': {'value': 122759, 'calculated': {'population_percent': 0.0371, 'change_from_prior_day': 209, 'seven_day_change_percent': 2.9, 'seven_day_average': 121442}}}}",2881995.0,0.8712,45334.0,13.6,38572381,11.6606,620599.0,14.8
246,2020-07-04,56,"{'hospitalized': {'currently': {'value': 38281, 'calculated': {'population_percent': 0.0116, 'change_from_prior_day': 354, 'seven_day_change_percent': 17.5, 'seven_day_average': 36005}}, 'in_icu': {'currently': {'value': 5633, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 36, 'seven_day_change_percent': 6, 'seven_day_average': 5489}}}, 'on_ventilator': {'currently': {'value': 1982, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -67, 'seven_day_change_percent': -8.2, 'seven_day_average': 2054}}}}, 'death': {'total': {'value': 122550, 'calculated': {'population_percent': 0.037, 'change_from_prior_day': 296, 'seven_day_change_percent': 2.9, 'seven_day_average': 120954}}}}",2836661.0,0.8575,54881.0,13.7,37951782,11.473,690846.0,15.1
247,2020-07-03,56,"{'hospitalized': {'currently': {'value': 37927, 'calculated': {'population_percent': 0.0115, 'change_from_prior_day': 281, 'seven_day_change_percent': 19.1, 'seven_day_average': 35188}}, 'in_icu': {'currently': {'value': 5597, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': -39, 'seven_day_change_percent': 5.8, 'seven_day_average': 5444}}}, 'on_ventilator': {'currently': {'value': 2049, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -55, 'seven_day_change_percent': -1, 'seven_day_average': 2079}}}}, 'death': {'total': {'value': 122254, 'calculated': {'population_percent': 0.037, 'change_from_prior_day': 603, 'seven_day_change_percent': 3.1, 'seven_day_average': 120456}}}}",2781780.0,0.8409,54199.0,13.5,37260936,11.2641,796182.0,15.5
248,2020-07-02,56,"{'hospitalized': {'currently': {'value': 37646, 'calculated': {'population_percent': 0.0114, 'change_from_prior_day': 1120, 'seven_day_change_percent': 17.9, 'seven_day_average': 34320}}, 'in_icu': {'currently': {'value': 5636, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 144, 'seven_day_change_percent': 6, 'seven_day_average': 5400}}}, 'on_ventilator': {'currently': {'value': 2104, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': 5, 'seven_day_change_percent': -5, 'seven_day_average': 2082}}}}, 'death': {'total': {'value': 121651, 'calculated': {'population_percent': 0.0368, 'change_from_prior_day': 699, 'seven_day_change_percent': 3.1, 'seven_day_average': 119928}}}}",2727581.0,0.8246,53511.0,13.3,36464754,11.0234,774335.0,15.9
249,2020-07-01,56,"{'hospitalized': {'currently': {'value': 36526, 'calculated': {'population_percent': 0.011, 'change_from_prior_day': 1189, 'seven_day_change_percent': 16.8, 'seven_day_average': 33503}}, 'in_icu': {'currently': {'value': 5492, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 66, 'seven_day_change_percent': 3.8, 'seven_day_average': 5355}}}, 'on_ventilator': {'currently': {'value': 2099, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': 55, 'seven_day_change_percent': -6.6, 'seven_day_average': 2098}}}}, 'death': {'total': {'value': 120952, 'calculated': {'population_percent': 0.0366, 'change_from_prior_day': 698, 'seven_day_change_percent': 3.1, 'seven_day_average': 119398}}}}",2674070.0,0.8084,51046.0,12.9,35690419,10.7894,729493.0,16.1
250,2020-06-30,56,"{'hospitalized': {'currently': {'value': 35337, 'calculated': {'population_percent': 0.0107, 'change_from_prior_day': 1595, 'seven_day_change_percent': 16.4, 'seven_day_average': 32752}}, 'in_icu': {'currently': {'value': 5426, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 37, 'seven_day_change_percent': 0.6, 'seven_day_average': 5326}}}, 'on_ventilator': {'currently': {'value': 2044, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': 23, 'seven_day_change_percent': -10.8, 'seven_day_average': 2119}}}}, 'death': {'total': {'value': 120254, 'calculated': {'population_percent': 0.0364, 'change_from_prior_day': 579, 'seven_day_change_percent': 3.1, 'seven_day_average': 118875}}}}",2623024.0,0.793,47010.0,12.6,34960926,10.5688,710726.0,15.8
251,2020-06-29,56,"{'hospitalized': {'currently': {'value': 33742, 'calculated': {'population_percent': 0.0102, 'change_from_prior_day': 1167, 'seven_day_change_percent': 16.5, 'seven_day_average': 32040}}, 'in_icu': {'currently': {'value': 5389, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 137, 'seven_day_change_percent': 1.2, 'seven_day_average': 5321}}}, 'on_ventilator': {'currently': {'value': 2021, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -56, 'seven_day_change_percent': -12.2, 'seven_day_average': 2154}}}}, 'death': {'total': {'value': 119675, 'calculated': {'population_percent': 0.0362, 'change_from_prior_day': 336, 'seven_day_change_percent': 3.3, 'seven_day_average': 118351}}}}",2576014.0,0.7787,39398.0,12.2,34250200,10.354,661374.0,16.1
252,2020-06-28,56,"{'hospitalized': {'currently': {'value': 32575, 'calculated': {'population_percent': 0.0098, 'change_from_prior_day': 9, 'seven_day_change_percent': 15, 'seven_day_average': 31357}}, 'in_icu': {'currently': {'value': 5252, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': -62, 'seven_day_change_percent': 1.1, 'seven_day_average': 5312}}}, 'on_ventilator': {'currently': {'value': 2077, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -82, 'seven_day_change_percent': -10.5, 'seven_day_average': 2194}}}}, 'death': {'total': {'value': 119339, 'calculated': {'population_percent': 0.0361, 'change_from_prior_day': 273, 'seven_day_change_percent': 3.3, 'seven_day_average': 117807}}}}",2536616.0,0.7668,41745.0,11.8,33588826,10.154,613978.0,15.8
253,2020-06-27,56,"{'hospitalized': {'currently': {'value': 32566, 'calculated': {'population_percent': 0.0098, 'change_from_prior_day': 716, 'seven_day_change_percent': 16, 'seven_day_average': 30750}}, 'in_icu': {'currently': {'value': 5314, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 24, 'seven_day_change_percent': 1.6, 'seven_day_average': 5304}}}, 'on_ventilator': {'currently': {'value': 2159, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 90, 'seven_day_change_percent': -9.3, 'seven_day_average': 2229}}}}, 'death': {'total': {'value': 119066, 'calculated': {'population_percent': 0.036, 'change_from_prior_day': 508, 'seven_day_change_percent': 3.3, 'seven_day_average': 117269}}}}",2494871.0,0.7542,43058.0,11.4,32974848,9.9684,721135.0,15.7
254,2020-06-26,56,"{'hospitalized': {'currently': {'value': 31850, 'calculated': {'population_percent': 0.0096, 'change_from_prior_day': -72, 'seven_day_change_percent': 11, 'seven_day_average': 30110}}, 'in_icu': {'currently': {'value': 5290, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': -29, 'seven_day_change_percent': -0.9, 'seven_day_average': 5292}}}, 'on_ventilator': {'currently': {'value': 2069, 'calculated': {'population_percent': 0.0006, 'change_from_prior_day': -145, 'seven_day_change_percent': -15, 'seven_day_average': 2261}}}}, 'death': {'total': {'value': 118558, 'calculated': {'population_percent': 0.0358, 'change_from_prior_day': 618, 'seven_day_change_percent': 3.4, 'seven_day_average': 116729}}}}",2451813.0,0.7412,44340.0,11.1,32253713,9.7504,793454.0,15.6
255,2020-06-25,56,"{'hospitalized': {'currently': {'value': 31922, 'calculated': {'population_percent': 0.0097, 'change_from_prior_day': 652, 'seven_day_change_percent': 11.9, 'seven_day_average': 29659}}, 'in_icu': {'currently': {'value': 5319, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 27, 'seven_day_change_percent': -2.8, 'seven_day_average': 5298}}}, 'on_ventilator': {'currently': {'value': 2214, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': -33, 'seven_day_change_percent': -12.1, 'seven_day_average': 2313}}}}, 'death': {'total': {'value': 117940, 'calculated': {'population_percent': 0.0357, 'change_from_prior_day': 648, 'seven_day_change_percent': 3.4, 'seven_day_average': 116173}}}}",2407473.0,0.7278,39707.0,10.6,31460259,9.5106,715570.0,15.5
256,2020-06-24,56,"{'hospitalized': {'currently': {'value': 31270, 'calculated': {'population_percent': 0.0095, 'change_from_prior_day': 915, 'seven_day_change_percent': 9.2, 'seven_day_average': 29175}}, 'in_icu': {'currently': {'value': 5292, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': -100, 'seven_day_change_percent': -5.6, 'seven_day_average': 5320}}}, 'on_ventilator': {'currently': {'value': 2247, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': -45, 'seven_day_change_percent': -13, 'seven_day_average': 2356}}}}, 'death': {'total': {'value': 117292, 'calculated': {'population_percent': 0.0355, 'change_from_prior_day': 704, 'seven_day_change_percent': 3.5, 'seven_day_average': 115612}}}}",2367766.0,0.7158,39117.0,10.2,30744689,9.2942,562962.0,15.3
257,2020-06-23,56,"{'hospitalized': {'currently': {'value': 30355, 'calculated': {'population_percent': 0.0092, 'change_from_prior_day': 1392, 'seven_day_change_percent': 7, 'seven_day_average': 28801}}, 'in_icu': {'currently': {'value': 5392, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 67, 'seven_day_change_percent': -3.2, 'seven_day_average': 5365}}}, 'on_ventilator': {'currently': {'value': 2292, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': -9, 'seven_day_change_percent': -11.5, 'seven_day_average': 2404}}}}, 'death': {'total': {'value': 116588, 'calculated': {'population_percent': 0.0352, 'change_from_prior_day': 724, 'seven_day_change_percent': 3.6, 'seven_day_average': 115047}}}}",2328649.0,0.704,33447.0,9.6,30181727,9.1241,670015.0,15.6
258,2020-06-22,56,"{'hospitalized': {'currently': {'value': 28963, 'calculated': {'population_percent': 0.0088, 'change_from_prior_day': 638, 'seven_day_change_percent': 3.3, 'seven_day_average': 28517}}, 'in_icu': {'currently': {'value': 5325, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 130, 'seven_day_change_percent': -6.6, 'seven_day_average': 5391}}}, 'on_ventilator': {'currently': {'value': 2301, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': -20, 'seven_day_change_percent': -12.7, 'seven_day_average': 2447}}}}, 'death': {'total': {'value': 115864, 'calculated': {'population_percent': 0.035, 'change_from_prior_day': 288, 'seven_day_change_percent': 3.6, 'seven_day_average': 114471}}}}",2295202.0,0.6938,26829.0,9.2,29511712,8.9215,499163.0,15.2
259,2020-06-21,56,"{'hospitalized': {'currently': {'value': 28325, 'calculated': {'population_percent': 0.0086, 'change_from_prior_day': 241, 'seven_day_change_percent': 1.1, 'seven_day_average': 28384}}, 'in_icu': {'currently': {'value': 5195, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': -34, 'seven_day_change_percent': -9.6, 'seven_day_average': 5444}}}, 'on_ventilator': {'currently': {'value': 2321, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': -59, 'seven_day_change_percent': -14.5, 'seven_day_average': 2495}}}}, 'death': {'total': {'value': 115576, 'calculated': {'population_percent': 0.0349, 'change_from_prior_day': 293, 'seven_day_change_percent': 3.7, 'seven_day_average': 113895}}}}",2268373.0,0.6857,29188.0,8.9,29012549,8.7706,505598.0,15.3
